timestamp,price_aud_per_mwh,demand_mw
2026-05-04 12:05:00+10:00,34.432,18170.07
2026-05-04 12:10:00+10:00,35.39,18143.01
2026-05-04 12:15:00+10:00,36.58,18198.17
2026-05-04 12:20:00+10:00,36.576,18222.72
2026-05-04 12:25:00+10:00,36.852,18223.96
2026-05-04 12:30:00+10:00,28.688,18128.89
2026-05-04 12:35:00+10:00,29.982,18097.85
2026-05-04 12:40:00+10:00,32.236,18307.51
2026-05-04 12:45:00+10:00,31.87,18189.66
2026-05-04 12:50:00+10:00,32.334,18240.55
2026-05-04 12:55:00+10:00,33.63,18276.15
2026-05-04 13:00:00+10:00,33.75,18327.93
2026-05-04 13:05:00+10:00,34.756,18384.16
2026-05-04 13:10:00+10:00,31.496,18275.97
2026-05-04 13:15:00+10:00,31.76,18177.31
2026-05-04 13:20:00+10:00,32.002,18186.23
2026-05-04 13:25:00+10:00,32.55,18204.95
2026-05-04 13:30:00+10:00,32.62,18143.7
2026-05-04 13:35:00+10:00,31.454,18056.36
2026-05-04 13:40:00+10:00,32.222,18235.24
2026-05-04 13:45:00+10:00,32.886,18231.77
2026-05-04 13:50:00+10:00,35.522,18233.4
2026-05-04 13:55:00+10:00,33.306,18140.18
2026-05-04 14:00:00+10:00,28.534,18166.33
2026-05-04 14:05:00+10:00,32.274,18431.48
2026-05-04 14:10:00+10:00,32.08,18403.78
2026-05-04 14:15:00+10:00,32.504,18518.61
2026-05-04 14:20:00+10:00,35.3,18735.39
2026-05-04 14:25:00+10:00,33.864,19009.04
2026-05-04 14:30:00+10:00,34.482,19090.49
2026-05-04 14:35:00+10:00,32.734,19322.12
2026-05-04 14:40:00+10:00,32.606,19243.63
2026-05-04 14:45:00+10:00,36.414,19315.82
2026-05-04 14:50:00+10:00,34.602,19578.25
2026-05-04 14:55:00+10:00,33.626,19741.82
2026-05-04 15:00:00+10:00,36.772,19633.61
2026-05-04 15:05:00+10:00,27.498,20020.56
2026-05-04 15:10:00+10:00,32.88,20235.35
2026-05-04 15:15:00+10:00,33.234,20336.64
2026-05-04 15:20:00+10:00,34.09,20462.87
2026-05-04 15:25:00+10:00,31.458,20801.08
2026-05-04 15:30:00+10:00,37.134,20824.0
2026-05-04 15:35:00+10:00,32.062,21006.68
2026-05-04 15:40:00+10:00,31.32,21226.16
2026-05-04 15:45:00+10:00,34.23,21555.74
2026-05-04 15:50:00+10:00,39.194,21684.34
2026-05-04 15:55:00+10:00,41.792,21794.98
2026-05-04 16:00:00+10:00,36.388,21808.86
2026-05-04 16:05:00+10:00,32.462,22082.63
2026-05-04 16:10:00+10:00,45.278,22469.97
2026-05-04 16:15:00+10:00,46.346,22731.09
2026-05-04 16:20:00+10:00,46.816,23032.56
2026-05-04 16:25:00+10:00,52.264,23237.96
2026-05-04 16:30:00+10:00,52.556,23569.48
2026-05-04 16:35:00+10:00,45.646,23855.41
2026-05-04 16:40:00+10:00,45.226,24077.11
2026-05-04 16:45:00+10:00,47.95,24153.07
2026-05-04 16:50:00+10:00,48.746,24262.8
2026-05-04 16:55:00+10:00,54.008,24605.38
2026-05-04 17:00:00+10:00,53.81,24608.99
2026-05-04 17:05:00+10:00,59.468,24930.21
2026-05-04 17:10:00+10:00,63.056,25039.18
2026-05-04 17:15:00+10:00,60.462,25030.1
2026-05-04 17:20:00+10:00,65.366,25518.66
2026-05-04 17:25:00+10:00,66.796,25556.65
2026-05-04 17:30:00+10:00,66.582,25721.31
2026-05-04 17:35:00+10:00,66.618,25955.08
2026-05-04 17:40:00+10:00,66.858,26069.85
2026-05-04 17:45:00+10:00,67.73,26228.47
2026-05-04 17:50:00+10:00,66.208,26379.2
2026-05-04 17:55:00+10:00,67.04,26452.84
2026-05-04 18:00:00+10:00,86.274,26469.39
2026-05-04 18:05:00+10:00,81.612,26544.19
2026-05-04 18:10:00+10:00,70.886,26438.94
2026-05-04 18:15:00+10:00,59.664,26280.71
2026-05-04 18:20:00+10:00,75.072,26286.23
2026-05-04 18:25:00+10:00,63.45,26350.34
2026-05-04 18:30:00+10:00,63.756,26280.24
2026-05-04 18:35:00+10:00,77.788,26139.68
2026-05-04 18:40:00+10:00,85.948,25922.21
2026-05-04 18:45:00+10:00,71.556,25844.71
2026-05-04 18:50:00+10:00,85.046,25896.84
2026-05-04 18:55:00+10:00,68.618,25780.58
2026-05-04 19:00:00+10:00,82.26,25459.64
2026-05-04 19:05:00+10:00,68.018,25248.64
2026-05-04 19:10:00+10:00,70.134,25334.46
2026-05-04 19:15:00+10:00,64.594,25206.45
2026-05-04 19:20:00+10:00,66.77,25106.78
2026-05-04 19:25:00+10:00,66.406,25111.55
2026-05-04 19:30:00+10:00,64.376,25008.0
2026-05-04 19:35:00+10:00,67.504,24936.5
2026-05-04 19:40:00+10:00,74.712,24713.17
2026-05-04 19:45:00+10:00,66.478,24617.12
2026-05-04 19:50:00+10:00,61.64,24554.39
2026-05-04 19:55:00+10:00,61.734,24496.73
2026-05-04 20:00:00+10:00,74.756,24385.05
2026-05-04 20:05:00+10:00,77.224,24350.89
2026-05-04 20:10:00+10:00,66.156,24253.15
2026-05-04 20:15:00+10:00,66.442,24205.64
2026-05-04 20:20:00+10:00,58.684,23991.8
2026-05-04 20:25:00+10:00,59.128,23838.24
2026-05-04 20:30:00+10:00,62.614,23858.66
2026-05-04 20:35:00+10:00,68.274,23768.97
2026-05-04 20:40:00+10:00,66.112,23794.25
2026-05-04 20:45:00+10:00,66.718,23729.48
2026-05-04 20:50:00+10:00,66.588,23639.17
2026-05-04 20:55:00+10:00,63.002,23562.92
2026-05-04 21:00:00+10:00,64.724,23530.7
2026-05-04 21:05:00+10:00,76.168,23403.95
2026-05-04 21:10:00+10:00,79.218,23331.63
2026-05-04 21:15:00+10:00,76.398,23240.67
2026-05-04 21:20:00+10:00,77.018,23035.23
2026-05-04 21:25:00+10:00,65.788,23041.42
2026-05-04 21:30:00+10:00,66.918,22919.92
2026-05-04 21:35:00+10:00,65.236,22738.89
2026-05-04 21:40:00+10:00,69.238,22769.37
2026-05-04 21:45:00+10:00,65.902,22522.19
2026-05-04 21:50:00+10:00,65.64,22472.41
2026-05-04 21:55:00+10:00,65.71,22307.19
2026-05-04 22:00:00+10:00,63.622,22172.6
2026-05-04 22:05:00+10:00,74.312,21853.63
2026-05-04 22:10:00+10:00,66.742,21970.45
2026-05-04 22:15:00+10:00,66.792,21974.01
2026-05-04 22:20:00+10:00,67.414,21842.59
2026-05-04 22:25:00+10:00,72.734,21570.77
2026-05-04 22:30:00+10:00,61.14,21337.11
2026-05-04 22:35:00+10:00,59.908,21388.35
2026-05-04 22:40:00+10:00,63.458,21379.34
2026-05-04 22:45:00+10:00,60.54,21156.3
2026-05-04 22:50:00+10:00,70.432,21091.04
2026-05-04 22:55:00+10:00,65.858,21011.22
2026-05-04 23:00:00+10:00,70.824,20864.02
2026-05-04 23:05:00+10:00,71.304,20742.19
2026-05-04 23:10:00+10:00,70.096,20936.78
2026-05-04 23:15:00+10:00,59.046,20899.43
2026-05-04 23:20:00+10:00,66.178,20784.49
2026-05-04 23:25:00+10:00,68.166,20680.78
2026-05-04 23:30:00+10:00,70.358,20656.0
2026-05-04 23:35:00+10:00,69.574,20584.98
2026-05-04 23:40:00+10:00,65.164,20522.72
2026-05-04 23:45:00+10:00,69.304,20461.84
2026-05-04 23:50:00+10:00,62.346,20416.45
2026-05-04 23:55:00+10:00,66.422,20318.15
2026-05-05 00:00:00+10:00,55.376,20214.27
2026-05-05 00:05:00+10:00,67.04,20247.14
2026-05-05 00:10:00+10:00,59.352,20179.47
2026-05-05 00:15:00+10:00,66.694,20217.19
2026-05-05 00:20:00+10:00,72.596,20286.77
2026-05-05 00:25:00+10:00,68.906,20114.28
2026-05-05 00:30:00+10:00,68.39,20067.4
2026-05-05 00:35:00+10:00,73.906,20027.37
2026-05-05 00:40:00+10:00,66.658,19957.96
2026-05-05 00:45:00+10:00,65.836,19801.04
2026-05-05 00:50:00+10:00,67.796,19750.87
2026-05-05 00:55:00+10:00,66.64,19647.21
2026-05-05 01:00:00+10:00,53.268,19622.22
2026-05-05 01:05:00+10:00,68.378,19529.47
2026-05-05 01:10:00+10:00,70.116,19539.43
2026-05-05 01:15:00+10:00,55.668,19369.47
2026-05-05 01:20:00+10:00,61.124,19360.85
2026-05-05 01:25:00+10:00,57.2,19136.56
2026-05-05 01:30:00+10:00,70.138,19138.51
2026-05-05 01:35:00+10:00,57.378,19099.19
2026-05-05 01:40:00+10:00,57.872,19073.23
2026-05-05 01:45:00+10:00,66.952,18949.44
2026-05-05 01:50:00+10:00,66.56,18869.46
2026-05-05 01:55:00+10:00,66.422,18861.26
2026-05-05 02:00:00+10:00,49.288,18731.98
2026-05-05 02:05:00+10:00,55.15,18668.16
2026-05-05 02:10:00+10:00,57.394,18721.7
2026-05-05 02:15:00+10:00,57.216,18523.52
2026-05-05 02:20:00+10:00,55.414,18597.47
2026-05-05 02:25:00+10:00,57.262,18576.24
2026-05-05 02:30:00+10:00,55.134,18535.03
2026-05-05 02:35:00+10:00,57.548,18489.77
2026-05-05 02:40:00+10:00,53.46,18441.85
2026-05-05 02:45:00+10:00,48.002,18318.18
2026-05-05 02:50:00+10:00,52.866,18320.58
2026-05-05 02:55:00+10:00,50.25,18213.04
2026-05-05 03:00:00+10:00,57.372,18189.2
2026-05-05 03:05:00+10:00,53.964,18148.61
2026-05-05 03:10:00+10:00,57.29,18193.32
2026-05-05 03:15:00+10:00,46.182,18200.44
2026-05-05 03:20:00+10:00,52.714,18185.69
2026-05-05 03:25:00+10:00,49.536,18217.13
2026-05-05 03:30:00+10:00,62.144,18187.45
2026-05-05 03:35:00+10:00,49.844,18121.65
2026-05-05 03:40:00+10:00,56.362,18127.31
2026-05-05 03:45:00+10:00,65.672,18180.34
2026-05-05 03:50:00+10:00,58.0,18230.75
2026-05-05 03:55:00+10:00,60.618,18160.35
2026-05-05 04:00:00+10:00,52.53,18174.73
2026-05-05 04:05:00+10:00,52.52,18180.25
2026-05-05 04:10:00+10:00,55.346,18244.9
2026-05-05 04:15:00+10:00,48.012,18152.16
2026-05-05 04:20:00+10:00,54.058,18224.81
2026-05-05 04:25:00+10:00,54.43,18235.74
2026-05-05 04:30:00+10:00,54.438,18353.53
2026-05-05 04:35:00+10:00,51.808,18439.81
2026-05-05 04:40:00+10:00,54.658,18560.14
2026-05-05 04:45:00+10:00,48.85,18522.8
2026-05-05 04:50:00+10:00,55.158,18610.96
2026-05-05 04:55:00+10:00,52.838,18751.59
2026-05-05 05:00:00+10:00,60.046,18782.6
2026-05-05 05:05:00+10:00,58.08,18820.16
2026-05-05 05:10:00+10:00,70.198,19067.35
2026-05-05 05:15:00+10:00,75.678,19231.02
2026-05-05 05:20:00+10:00,75.662,19251.85
2026-05-05 05:25:00+10:00,76.89,19267.34
2026-05-05 05:30:00+10:00,84.612,19491.34
2026-05-05 05:35:00+10:00,77.104,19576.3
2026-05-05 05:40:00+10:00,78.506,19836.88
2026-05-05 05:45:00+10:00,79.53,19921.08
2026-05-05 05:50:00+10:00,83.804,20055.55
2026-05-05 05:55:00+10:00,84.054,20237.62
2026-05-05 06:00:00+10:00,89.22,20490.54
2026-05-05 06:05:00+10:00,87.452,20648.25
2026-05-05 06:10:00+10:00,90.976,20852.44
2026-05-05 06:15:00+10:00,88.304,21103.66
2026-05-05 06:20:00+10:00,85.31,21381.39
2026-05-05 06:25:00+10:00,98.162,21670.5
2026-05-05 06:30:00+10:00,103.254,21842.94
2026-05-05 06:35:00+10:00,84.4,21767.2
2026-05-05 06:40:00+10:00,85.25,22080.71
2026-05-05 06:45:00+10:00,78.96,22385.03
2026-05-05 06:50:00+10:00,93.088,22468.47
2026-05-05 06:55:00+10:00,80.49,22423.53
2026-05-05 07:00:00+10:00,86.13,22541.32
2026-05-05 07:05:00+10:00,89.082,22734.54
2026-05-05 07:10:00+10:00,90.172,22740.32
2026-05-05 07:15:00+10:00,96.79,22746.45
2026-05-05 07:20:00+10:00,83.876,22801.09
2026-05-05 07:25:00+10:00,95.608,22760.37
2026-05-05 07:30:00+10:00,81.1,22827.34
2026-05-05 07:35:00+10:00,93.246,22702.82
2026-05-05 07:40:00+10:00,82.474,22708.29
2026-05-05 07:45:00+10:00,74.382,22668.74
2026-05-05 07:50:00+10:00,72.476,22500.24
2026-05-05 07:55:00+10:00,82.228,22358.24
2026-05-05 08:00:00+10:00,65.712,22067.63
2026-05-05 08:05:00+10:00,67.224,21900.05
2026-05-05 08:10:00+10:00,75.34,21883.98
2026-05-05 08:15:00+10:00,65.108,21674.39
2026-05-05 08:20:00+10:00,70.852,21580.72
2026-05-05 08:25:00+10:00,66.662,21428.65
2026-05-05 08:30:00+10:00,70.158,21164.53
2026-05-05 08:35:00+10:00,70.76,20976.16
2026-05-05 08:40:00+10:00,69.07,20790.31
2026-05-05 08:45:00+10:00,57.658,20490.87
2026-05-05 08:50:00+10:00,64.992,20478.91
2026-05-05 08:55:00+10:00,60.442,20370.29
2026-05-05 09:00:00+10:00,64.75,20198.72
2026-05-05 09:05:00+10:00,53.282,19997.86
2026-05-05 09:10:00+10:00,68.222,19865.19
2026-05-05 09:15:00+10:00,69.342,19703.41
2026-05-05 09:20:00+10:00,67.566,19487.92
2026-05-05 09:25:00+10:00,51.162,19301.1
2026-05-05 09:30:00+10:00,54.458,19153.34
2026-05-05 09:35:00+10:00,73.46,19109.06
2026-05-05 09:40:00+10:00,73.514,19131.54
2026-05-05 09:45:00+10:00,69.522,18888.31
2026-05-05 09:50:00+10:00,79.544,18624.71
2026-05-05 09:55:00+10:00,65.242,18647.59
2026-05-05 10:00:00+10:00,78.698,18526.9
2026-05-05 10:05:00+10:00,78.976,18203.85
2026-05-05 10:10:00+10:00,75.876,18254.04
2026-05-05 10:15:00+10:00,85.522,18127.37
2026-05-05 10:20:00+10:00,77.026,18188.39
2026-05-05 10:25:00+10:00,73.808,18099.25
2026-05-05 10:30:00+10:00,78.78,18088.17
2026-05-05 10:35:00+10:00,80.664,18075.33
2026-05-05 10:40:00+10:00,82.67,18096.76
2026-05-05 10:45:00+10:00,79.386,18007.55
2026-05-05 10:50:00+10:00,90.232,17811.99
2026-05-05 10:55:00+10:00,76.572,17850.5
2026-05-05 11:00:00+10:00,79.574,17656.57
2026-05-05 11:05:00+10:00,81.646,17662.87
2026-05-05 11:10:00+10:00,82.884,17842.31
2026-05-05 11:15:00+10:00,88.628,17794.91
2026-05-05 11:20:00+10:00,88.422,17741.85
2026-05-05 11:25:00+10:00,105.054,17912.56
2026-05-05 11:30:00+10:00,87.04,17868.89
2026-05-05 11:35:00+10:00,118.976,17945.2
2026-05-05 11:40:00+10:00,82.316,18066.95
2026-05-05 11:45:00+10:00,90.188,18099.96
2026-05-05 11:50:00+10:00,81.792,17807.37
2026-05-05 11:55:00+10:00,82.728,17765.37
2026-05-05 12:00:00+10:00,91.2,17966.15
2026-05-05 12:05:00+10:00,82.014,17859.15
2026-05-05 12:10:00+10:00,87.73,17901.77
2026-05-05 12:15:00+10:00,91.142,17882.09
2026-05-05 12:20:00+10:00,106.038,17857.09
2026-05-05 12:25:00+10:00,88.306,17914.75
2026-05-05 12:30:00+10:00,77.284,17966.31
2026-05-05 12:35:00+10:00,90.34,18012.63
2026-05-05 12:40:00+10:00,94.108,17879.01
2026-05-05 12:45:00+10:00,101.494,17851.15
2026-05-05 12:50:00+10:00,92.018,17849.02
2026-05-05 12:55:00+10:00,91.018,17979.66
2026-05-05 13:00:00+10:00,98.162,18055.73
2026-05-05 13:05:00+10:00,92.572,18083.94
2026-05-05 13:10:00+10:00,92.85,18311.09
2026-05-05 13:15:00+10:00,98.4,18394.35
2026-05-05 13:20:00+10:00,97.976,18489.55
2026-05-05 13:25:00+10:00,99.494,18534.88
2026-05-05 13:30:00+10:00,88.464,18615.95
2026-05-05 13:35:00+10:00,92.82,18749.23
2026-05-05 13:40:00+10:00,90.37,18736.95
2026-05-05 13:45:00+10:00,90.958,18883.36
2026-05-05 13:50:00+10:00,96.362,19046.35
2026-05-05 13:55:00+10:00,97.27,19171.0
2026-05-05 14:00:00+10:00,117.384,19430.14
2026-05-05 14:05:00+10:00,101.65,19381.14
2026-05-05 14:10:00+10:00,108.354,19393.28
2026-05-05 14:15:00+10:00,109.766,19681.37
2026-05-05 14:20:00+10:00,98.158,19830.19
2026-05-05 14:25:00+10:00,106.674,20025.08
2026-05-05 14:30:00+10:00,100.062,20053.78
2026-05-05 14:35:00+10:00,92.778,20221.97
2026-05-05 14:40:00+10:00,92.156,20428.21
2026-05-05 14:45:00+10:00,94.992,20540.68
2026-05-05 14:50:00+10:00,95.136,20674.86
2026-05-05 14:55:00+10:00,92.894,20859.59
2026-05-05 15:00:00+10:00,94.98,20966.11
2026-05-05 15:05:00+10:00,95.506,20970.33
2026-05-05 15:10:00+10:00,95.338,21144.18
2026-05-05 15:15:00+10:00,110.108,21377.07
2026-05-05 15:20:00+10:00,111.904,21632.24
2026-05-05 15:25:00+10:00,102.722,21752.64
2026-05-05 15:30:00+10:00,93.162,22046.72
2026-05-05 15:35:00+10:00,91.626,22223.35
2026-05-05 15:40:00+10:00,92.984,22252.91
2026-05-05 15:45:00+10:00,95.118,22589.78
2026-05-05 15:50:00+10:00,95.89,22825.43
2026-05-05 15:55:00+10:00,97.54,22976.73
2026-05-05 16:00:00+10:00,104.518,23237.43
2026-05-05 16:05:00+10:00,102.49,23454.48
2026-05-05 16:10:00+10:00,101.638,23618.93
2026-05-05 16:15:00+10:00,100.824,23577.75
2026-05-05 16:20:00+10:00,99.97,23760.05
2026-05-05 16:25:00+10:00,101.77,24036.67
2026-05-05 16:30:00+10:00,117.204,24261.2
2026-05-05 16:35:00+10:00,147.7,24347.6
2026-05-05 16:40:00+10:00,121.048,24404.44
2026-05-05 16:45:00+10:00,143.208,24787.55
2026-05-05 16:50:00+10:00,138.266,24867.52
2026-05-05 16:55:00+10:00,116.736,25135.01
2026-05-05 17:00:00+10:00,141.858,25448.62
2026-05-05 17:05:00+10:00,117.08,25207.11
2026-05-05 17:10:00+10:00,126.52,25492.35
2026-05-05 17:15:00+10:00,119.264,25667.48
2026-05-05 17:20:00+10:00,117.244,25848.51
2026-05-05 17:25:00+10:00,124.944,26014.52
2026-05-05 17:30:00+10:00,124.894,26162.57
2026-05-05 17:35:00+10:00,116.332,26322.76
2026-05-05 17:40:00+10:00,128.12,26614.67
2026-05-05 17:45:00+10:00,117.142,26601.29
2026-05-05 17:50:00+10:00,119.912,26702.58
2026-05-05 17:55:00+10:00,121.792,26700.89
2026-05-05 18:00:00+10:00,124.276,26904.47
2026-05-05 18:05:00+10:00,124.724,26844.32
2026-05-05 18:10:00+10:00,123.726,26664.17
2026-05-05 18:15:00+10:00,117.636,26662.79
2026-05-05 18:20:00+10:00,121.318,26656.91
2026-05-05 18:25:00+10:00,119.636,26709.01
2026-05-05 18:30:00+10:00,120.746,26672.14
2026-05-05 18:35:00+10:00,117.898,26609.41
2026-05-05 18:40:00+10:00,118.024,26395.43
2026-05-05 18:45:00+10:00,115.278,26321.82
2026-05-05 18:50:00+10:00,109.674,26244.43
2026-05-05 18:55:00+10:00,114.918,26335.27
2026-05-05 19:00:00+10:00,112.602,26094.8
2026-05-05 19:05:00+10:00,124.762,26154.83
2026-05-05 19:10:00+10:00,114.568,25723.12
2026-05-05 19:15:00+10:00,113.802,25695.3
2026-05-05 19:20:00+10:00,118.19,25817.87
2026-05-05 19:25:00+10:00,113.264,25512.09
2026-05-05 19:30:00+10:00,113.466,25509.54
2026-05-05 19:35:00+10:00,114.396,25386.68
2026-05-05 19:40:00+10:00,114.592,25350.18
2026-05-05 19:45:00+10:00,113.426,25327.64
2026-05-05 19:50:00+10:00,115.232,25232.39
2026-05-05 19:55:00+10:00,113.684,25153.18
2026-05-05 20:00:00+10:00,112.056,25121.27
2026-05-05 20:05:00+10:00,110.696,24968.24
2026-05-05 20:10:00+10:00,113.976,24921.94
2026-05-05 20:15:00+10:00,109.562,24728.59
2026-05-05 20:20:00+10:00,108.794,24541.48
2026-05-05 20:25:00+10:00,107.532,24504.17
2026-05-05 20:30:00+10:00,108.842,24360.44
2026-05-05 20:35:00+10:00,111.486,24294.93
2026-05-05 20:40:00+10:00,113.404,24377.9
2026-05-05 20:45:00+10:00,114.266,24381.29
2026-05-05 20:50:00+10:00,112.694,24189.05
2026-05-05 20:55:00+10:00,111.558,24239.89
2026-05-05 21:00:00+10:00,112.906,24219.37
2026-05-05 21:05:00+10:00,113.294,24085.7
2026-05-05 21:10:00+10:00,111.946,24052.52
2026-05-05 21:15:00+10:00,119.268,23865.46
2026-05-05 21:20:00+10:00,111.632,23695.17
2026-05-05 21:25:00+10:00,112.388,23689.82
2026-05-05 21:30:00+10:00,113.266,23541.47
2026-05-05 21:35:00+10:00,119.628,23491.96
2026-05-05 21:40:00+10:00,119.31,23402.6
2026-05-05 21:45:00+10:00,115.36,23275.61
2026-05-05 21:50:00+10:00,114.104,23158.8
2026-05-05 21:55:00+10:00,120.108,23029.61
2026-05-05 22:00:00+10:00,117.244,22816.93
2026-05-05 22:05:00+10:00,114.656,22527.8
2026-05-05 22:10:00+10:00,123.772,22715.66
2026-05-05 22:15:00+10:00,117.41,22681.98
2026-05-05 22:20:00+10:00,116.676,22636.8
2026-05-05 22:25:00+10:00,114.398,22455.97
2026-05-05 22:30:00+10:00,113.694,22348.67
2026-05-05 22:35:00+10:00,114.668,22217.18
2026-05-05 22:40:00+10:00,112.896,22124.41
2026-05-05 22:45:00+10:00,110.088,21917.2
2026-05-05 22:50:00+10:00,107.734,21803.91
2026-05-05 22:55:00+10:00,107.278,21643.1
2026-05-05 23:00:00+10:00,107.306,21542.25
2026-05-05 23:05:00+10:00,110.444,21541.52
2026-05-05 23:10:00+10:00,114.194,21661.23
2026-05-05 23:15:00+10:00,112.442,21637.84
2026-05-05 23:20:00+10:00,110.2,21552.45
2026-05-05 23:25:00+10:00,104.714,21395.91
2026-05-05 23:30:00+10:00,105.328,21410.61
2026-05-05 23:35:00+10:00,107.472,21205.08
2026-05-05 23:40:00+10:00,109.426,21261.07
2026-05-05 23:45:00+10:00,106.176,21132.18
2026-05-05 23:50:00+10:00,93.982,21018.68
2026-05-05 23:55:00+10:00,93.662,20899.04
2026-05-06 00:00:00+10:00,93.292,20838.4
2026-05-06 00:05:00+10:00,104.166,20790.48
2026-05-06 00:10:00+10:00,106.47,20803.95
2026-05-06 00:15:00+10:00,106.112,20772.81
2026-05-06 00:20:00+10:00,105.118,20758.69
2026-05-06 00:25:00+10:00,96.738,20688.34
2026-05-06 00:30:00+10:00,92.562,20598.0
2026-05-06 00:35:00+10:00,104.756,20504.65
2026-05-06 00:40:00+10:00,100.222,20367.3
2026-05-06 00:45:00+10:00,103.112,20322.04
2026-05-06 00:50:00+10:00,96.896,20251.49
2026-05-06 00:55:00+10:00,95.972,20190.05
2026-05-06 01:00:00+10:00,94.272,20059.74
2026-05-06 01:05:00+10:00,96.244,20025.25
2026-05-06 01:10:00+10:00,94.16,20002.41
2026-05-06 01:15:00+10:00,92.7,19874.17
2026-05-06 01:20:00+10:00,92.318,19702.99
2026-05-06 01:25:00+10:00,89.714,19675.22
2026-05-06 01:30:00+10:00,89.594,19609.27
2026-05-06 01:35:00+10:00,92.532,19489.69
2026-05-06 01:40:00+10:00,94.266,19517.05
2026-05-06 01:45:00+10:00,98.746,19381.78
2026-05-06 01:50:00+10:00,90.038,19373.77
2026-05-06 01:55:00+10:00,95.224,19361.4
2026-05-06 02:00:00+10:00,89.788,19313.82
2026-05-06 02:05:00+10:00,94.54,19257.96
2026-05-06 02:10:00+10:00,100.29,19107.28
2026-05-06 02:15:00+10:00,90.284,19017.59
2026-05-06 02:20:00+10:00,95.376,18997.74
2026-05-06 02:25:00+10:00,90.796,18964.31
2026-05-06 02:30:00+10:00,92.064,18981.38
2026-05-06 02:35:00+10:00,92.71,18959.76
2026-05-06 02:40:00+10:00,93.21,18887.38
2026-05-06 02:45:00+10:00,88.514,18732.72
2026-05-06 02:50:00+10:00,88.422,18814.31
2026-05-06 02:55:00+10:00,86.494,18747.62
2026-05-06 03:00:00+10:00,90.984,18791.88
2026-05-06 03:05:00+10:00,83.408,18669.4
2026-05-06 03:10:00+10:00,90.578,18813.7
2026-05-06 03:15:00+10:00,91.094,18814.74
2026-05-06 03:20:00+10:00,85.42,18762.11
2026-05-06 03:25:00+10:00,86.776,18799.41
2026-05-06 03:30:00+10:00,86.15,18721.45
2026-05-06 03:35:00+10:00,90.728,18780.13
2026-05-06 03:40:00+10:00,90.782,18779.94
2026-05-06 03:45:00+10:00,82.258,18673.21
2026-05-06 03:50:00+10:00,86.288,18764.05
2026-05-06 03:55:00+10:00,84.098,18824.95
2026-05-06 04:00:00+10:00,81.286,18830.32
2026-05-06 04:05:00+10:00,88.276,18822.69
2026-05-06 04:10:00+10:00,92.272,18825.4
2026-05-06 04:15:00+10:00,94.888,18947.53
2026-05-06 04:20:00+10:00,91.52,18894.67
2026-05-06 04:25:00+10:00,94.146,18927.22
2026-05-06 04:30:00+10:00,93.362,18936.27
2026-05-06 04:35:00+10:00,90.034,18877.73
2026-05-06 04:40:00+10:00,90.842,18965.09
2026-05-06 04:45:00+10:00,90.648,18985.53
2026-05-06 04:50:00+10:00,91.114,18996.49
2026-05-06 04:55:00+10:00,92.656,19131.29
2026-05-06 05:00:00+10:00,93.316,19179.26
2026-05-06 05:05:00+10:00,78.28,19271.98
2026-05-06 05:10:00+10:00,85.532,19449.4
2026-05-06 05:15:00+10:00,91.432,19566.09
2026-05-06 05:20:00+10:00,93.242,19665.19
2026-05-06 05:25:00+10:00,93.934,19802.53
2026-05-06 05:30:00+10:00,98.992,19864.49
2026-05-06 05:35:00+10:00,93.55,20049.15
2026-05-06 05:40:00+10:00,96.496,20185.6
2026-05-06 05:45:00+10:00,104.596,20304.48
2026-05-06 05:50:00+10:00,104.518,20453.09
